VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:38:25;00:03:09;0;0,0049;0,01544
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:44:09;00:04:47;0;0,0049;0,02344
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:50:36;00:05:02;0;0,0049;0,02466
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:53:02;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:55:22;00:09:05;0;0,0049;0,04451
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:56:29;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:57:01;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:57:34;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:58:14;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 09:58:26;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:00:08;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:00:41;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:02:08;00:00:55;0;0,0049;0,00449
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:03:19;00:03:16;0;0,0049;0,01601
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:04:39;00:11:11;0;0,0049;0,0548
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:17:08;00:04:13;0;0,0049;0,02066
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:18:55;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:23:51;00:12:48;0;0,0049;0,06272
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:26:27;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:27:11;00:01:31;0;0,0049;0,00743
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:38:35;00:00:02;0;0,0049;0,00016
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:40:58;00:02:24;0;0,0049;0,01176
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:42:13;00:06:46;0;0,0049;0,03316
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:43:44;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 10:47:09;00:06:25;0;0,0049;0,03144
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 11:10:54;00:04:20;0;0,0049;0,02123
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 11:16:40;00:02:09;0;0,0049;0,01054
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 11:19:34;00:06:10;0;0,0049;0,03022
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 11:25:12;00:02:12;0;0,0049;0,01078
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 11:49:04;00:04:50;0;0,0049;0,02368
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 12:10:47;00:06:35;0;0,0049;0,03226
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 12:22:02;00:01:14;0;0,0049;0,00604
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 12:22:49;00:00:29;0;0,0049;0,00237
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 12:23:33;00:06:30;0;0,0049;0,03185
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 12:32:06;00:00:49;0;0,0049;0,004
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 12:49:39;00:03:04;0;0,0049;0,01503
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 13:03:31;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 13:07:43;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 13:15:36;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 13:40:32;00:00:16;0;0,0049;0,00131
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 15:09:45;00:00:18;0;0,0049;0,00147
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 15:20:36;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 15:20:43;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 16:41:11;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 16:47:47;00:00:16;0;0,0049;0,00131
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 16:48:56;00:00:15;0;0,0049;0,00123
VOIP - WholeSale Nazionali 2021;07441830133;;04/02/2025 17:23:13;00:00:16;0;0,0049;0,00131
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 08:33:16;00:00:11;0;0,0049;0,0009
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 08:48:04;00:00:18;0;0,0049;0,00147
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 08:51:19;00:00:11;0;0,0049;0,0009
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 08:59:23;00:00:12;0;0,0049;0,00098
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 08:59:26;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:00:32;00:04:32;0;0,0049;0,02221
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:00:53;00:01:28;0;0,0049;0,00719
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:02:41;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:02:43;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:03:00;00:06:12;0;0,0049;0,03038
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:05:09;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:05:35;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:07:31;00:04:10;0;0,0049;0,02042
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:10:39;00:02:17;0;0,0049;0,01119
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:10:54;00:07:42;0;0,0049;0,03773
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:13:43;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:17:16;00:01:31;0;0,0049;0,00743
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:22:22;00:01:58;0;0,0049;0,00964
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:24:41;00:02:23;0;0,0049;0,01168
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:24:54;00:00:32;0;0,0049;0,00261
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:25:20;00:06:02;0;0,0049;0,02956
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:31:44;00:09:05;0;0,0049;0,04451
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:40:55;00:04:42;0;0,0049;0,02303
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:44:44;00:03:18;0;0,0049;0,01617
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:45:13;00:01:36;0;0,0049;0,00784
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:49:34;00:03:28;0;0,0049;0,01699
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:55:26;00:02:08;0;0,0049;0,01045
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:58:26;00:06:22;0;0,0049;0,0312
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 09:58:45;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:00:29;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:02:49;00:03:17;0;0,0049;0,01609
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:03:04;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:03:08;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:03:16;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:05:27;00:04:54;0;0,0049;0,02401
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:05:37;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:05:54;00:00:26;0;0,0049;0,00212
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:08:08;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:11:01;00:03:30;0;0,0049;0,01715
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:11:20;00:00:36;0;0,0049;0,00294
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:12:34;00:04:17;0;0,0049;0,02099
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:12:44;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:14:34;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:15:20;00:07:59;0;0,0049;0,03912
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:16:33;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:27:39;00:03:53;0;0,0049;0,01903
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:34:52;00:03:09;0;0,0049;0,01544
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:40:38;00:02:22;0;0,0049;0,0116
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:46:03;00:15:25;0;0,0049;0,07554
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:46:55;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:47:27;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:48:27;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:49:21;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:49:53;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:53:10;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:53:30;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:55:39;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:57:01;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:58:39;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 10:58:41;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:00:11;00:00:27;0;0,0049;0,00221
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:00:27;00:04:26;0;0,0049;0,02172
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:00:51;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:01:03;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:03:19;00:16:29;0;0,0049;0,08077
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:03:29;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:09:02;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:18:35;00:09:01;0;0,0049;0,04418
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:23:40;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:26:02;00:07:10;0;0,0049;0,03512
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:26:58;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:27:14;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:28:08;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:29:38;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:34:31;00:04:33;0;0,0049;0,0223
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 11:44:55;00:10:26;0;0,0049;0,05112
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 12:06:29;00:01:07;0;0,0049;0,00547
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 12:14:22;00:02:28;0;0,0049;0,01209
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 12:20:42;00:05:03;0;0,0049;0,02475
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 12:30:43;00:06:34;0;0,0049;0,03218
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 12:41:05;00:03:03;0;0,0049;0,01495
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 12:46:39;00:05:28;0;0,0049;0,02679
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 12:53:08;00:09:34;0;0,0049;0,04688
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 13:29:01;00:00:14;0;0,0049;0,00114
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 14:48:24;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 14:54:27;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 15:43:36;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 15:53:28;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;05/02/2025 17:12:49;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 08:32:51;00:00:17;0;0,0049;0,00139
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 09:01:35;00:01:21;0;0,0049;0,00662
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 09:09:39;00:03:27;0;0,0049;0,01691
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 09:09:53;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 09:11:49;00:02:50;0;0,0049;0,01388
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 09:12:20;00:01:08;0;0,0049;0,00555
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 09:32:10;00:01:43;0;0,0049;0,00841
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 09:40:06;00:04:38;0;0,0049;0,0227
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 09:54:06;00:03:41;0;0,0049;0,01805
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 09:59:50;00:02:29;0;0,0049;0,01217
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 10:05:20;00:04:01;0;0,0049;0,01968
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 10:17:08;00:01:24;0;0,0049;0,00686
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 10:28:36;00:01:19;0;0,0049;0,00645
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 10:42:46;00:03:45;0;0,0049;0,01838
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 10:51:31;00:04:14;0;0,0049;0,02074
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 10:53:04;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 10:55:51;00:04:00;0;0,0049;0,0196
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:02:42;00:01:39;0;0,0049;0,00809
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:13:45;00:07:32;0;0,0049;0,03691
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:15:41;00:02:10;0;0,0049;0,01062
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:19:17;00:04:28;0;0,0049;0,02189
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:32:38;00:00:59;0;0,0049;0,00482
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:44:16;00:03:35;0;0,0049;0,01756
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:45:58;00:04:45;0;0,0049;0,02328
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:50:49;00:05:55;0;0,0049;0,02899
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:53:44;00:02:11;0;0,0049;0,0107
VOIP - WholeSale Nazionali 2021;07441830133;;06/02/2025 11:56:08;00:03:11;0;0,0049;0,0156
